-0.05	0.6
-0.05	0.6
-0.04	0.57
-0.04	0.57
-0.04	0.58
-0.04	0.58
-0.04	0.59
-0.04	0.59
-0.04	0.6
-0.04	0.6
-0.04	0.61
-0.04	0.61
-0.04	0.62
-0.04	0.62
-0.04	0.63
-0.03	0.56
-0.03	0.56
-0.03	0.57
-0.03	0.57
-0.03	0.58
-0.03	0.58
-0.03	0.59
-0.03	0.59
-0.03	0.6
-0.03	0.6
-0.03	0.61
-0.03	0.61
-0.03	0.62
-0.03	0.62
-0.03	0.63
-0.03	0.63
-0.03	0.64
-0.02	0.55
-0.02	0.56
-0.02	0.56
-0.02	0.57
-0.02	0.57
-0.02	0.58
-0.02	0.58
-0.02	0.59
-0.02	0.59
-0.02	0.6
-0.02	0.6
-0.02	0.61
-0.02	0.61
-0.02	0.62
-0.02	0.62
-0.02	0.63
-0.02	0.63
-0.02	0.64
-0.02	0.64
-0.02	0.65
-0.02	0.66
-0.01	0.53
-0.01	0.54
-0.01	0.55
-0.01	0.56
-0.01	0.56
-0.01	0.57
-0.01	0.57
-0.01	0.58
-0.01	0.58
-0.01	0.59
-0.01	0.59
-0.01	0.6
-0.01	0.6
-0.01	0.61
-0.01	0.61
-0.01	0.62
-0.01	0.62
-0.01	0.63
-0.01	0.63
-0.01	0.64
-0.01	0.64
-0.01	0.65
-0.01	0.66
-0.01	0.67
3.46945e-18	0.52
3.46945e-18	0.53
3.46945e-18	0.54
3.46945e-18	0.55
3.46945e-18	0.55
3.46945e-18	0.56
3.46945e-18	0.56
3.46945e-18	0.57
3.46945e-18	0.57
3.46945e-18	0.58
3.46945e-18	0.58
3.46945e-18	0.59
3.46945e-18	0.59
3.46945e-18	0.6
3.46945e-18	0.6
3.46945e-18	0.61
3.46945e-18	0.61
3.46945e-18	0.62
3.46945e-18	0.62
3.46945e-18	0.63
3.46945e-18	0.63
3.46945e-18	0.64
3.46945e-18	0.64
3.46945e-18	0.65
3.46945e-18	0.66
3.46945e-18	0.67
3.46945e-18	0.68
3.46945e-18	0.69
0.01	0.51
0.01	0.52
0.01	0.53
0.01	0.54
0.01	0.55
0.01	0.56
0.01	0.56
0.01	0.57
0.01	0.57
0.01	0.58
0.01	0.58
0.01	0.62
0.01	0.62
0.01	0.63
0.01	0.63
0.01	0.64
0.01	0.64
0.01	0.65
0.01	0.66
0.01	0.67
0.01	0.68
0.01	0.69
0.01	0.7
0.02	0.49
0.02	0.5
0.02	0.51
0.02	0.52
0.02	0.53
0.02	0.54
0.02	0.55
0.02	0.56
0.02	0.56
0.02	0.57
0.02	0.57
0.02	0.63
0.02	0.63
0.02	0.64
0.02	0.64
0.02	0.65
0.02	0.66
0.02	0.67
0.02	0.68
0.02	0.69
0.02	0.7
0.02	0.71
0.02	0.72
0.03	0.48
0.03	0.49
0.03	0.5
0.03	0.51
0.03	0.52
0.03	0.53
0.03	0.54
0.03	0.55
0.03	0.65
0.03	0.66
0.03	0.67
0.03	0.68
0.03	0.69
0.03	0.7
0.03	0.71
0.03	0.72
0.03	0.73
0.04	0.47
0.04	0.48
0.04	0.49
0.04	0.5
0.04	0.51
0.04	0.52
0.04	0.53
0.04	0.54
0.04	0.66
0.04	0.67
0.04	0.68
0.04	0.69
0.04	0.7
0.04	0.71
0.04	0.72
0.04	0.73
0.04	0.74
0.04	0.75
0.05	0.45
0.05	0.46
0.05	0.47
0.05	0.48
